,id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,Content_ID,reviews.numHelpful,rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc,User_ID,rating_per_user
23171,AVpfov9TLJeJML43A7B0,Bisquick,"Food & Beverage,Baking & Cooking Essentials,Baking Essentials,Baking Mixes,Breakfast & Cereal,Pancakes, Waffles & Baking Mixes,Food,Pancake & Waffle Mix,Grocery & Gourmet Food,Cooking & Baking,Biscuits,Featured Brands,Grocery,General Mills,Food & Grocery,Breakfast Foods,Pancake Mixes & Syrup,More Dry Mixes,Baking",2016-04-01T08:22:36Z,2018-01-30T06:11:40Z,16000420403,"bisquickoriginalpancakebakingmix40oz/b000pl2w3w,bisquick/13066864,bisquickoriginalpancakebakingmix40oz/009267663,bisquickoriginalpancakebakingmix40oz/9990000053047912p,492610402884,bisquickoriginalpancakebakingmix40oz/b0746ltllw,generalmillssales/13066864,bisquickoriginalpancakebakingmix40oz/b004pek5i4,016000420403,bisquickoriginalpancakebakingmix40oz/08767448000p,0016000420403","GENERAL MILLS SALES, INC.",13066864,Bisquick Original Pancake And Baking Mix - 40oz,2016-12-05T00:00:00.000Z,2017-09-27T13:10:04Z,"2017-09-10T04:19:21.713Z,2017-09-16T12:05:33.124Z,2017-08-23T17:04:03.397Z,2017-07-19T05:40:52.217Z,2017-07-13T00:19:46.447Z,2017-07-07T21:49:47.363Z,2017-07-07T01:16:51.008Z,2017-07-05T09:23:32.260Z,2017-07-10T07:18:25.186Z,2017-07-09T03:28:19.876Z,2017-07-11T23:42:48.659Z,2017-07-17T00:05:41.253Z",True,True,113957375.0,1.0,5,"https://www.walmart.com/reviews/product/10311527,https://www.walmart.com/reviews/product/10311527?limit=20&sort=relevancy&page=2",Great item for quick recipes. Breakfast to dessert.,Easy peasy,,,JoJo,"16,000,420,403,492,600,000,000",7380,5
23179,AVpfov9TLJeJML43A7B0,Bisquick,"Food & Beverage,Baking & Cooking Essentials,Baking Essentials,Baking Mixes,Breakfast & Cereal,Pancakes, Waffles & Baking Mixes,Food,Pancake & Waffle Mix,Grocery & Gourmet Food,Cooking & Baking,Biscuits,Featured Brands,Grocery,General Mills,Food & Grocery,Breakfast Foods,Pancake Mixes & Syrup,More Dry Mixes,Baking",2016-04-01T08:22:36Z,2018-01-30T06:11:40Z,16000420403,"bisquickoriginalpancakebakingmix40oz/b000pl2w3w,bisquick/13066864,bisquickoriginalpancakebakingmix40oz/009267663,bisquickoriginalpancakebakingmix40oz/9990000053047912p,492610402884,bisquickoriginalpancakebakingmix40oz/b0746ltllw,generalmillssales/13066864,bisquickoriginalpancakebakingmix40oz/b004pek5i4,016000420403,bisquickoriginalpancakebakingmix40oz/08767448000p,0016000420403","GENERAL MILLS SALES, INC.",13066864,Bisquick Original Pancake And Baking Mix - 40oz,2016-06-15T00:00:00.000Z,2017-09-27T13:10:04Z,"2017-09-10T04:19:20.612Z,2017-09-16T12:05:31.910Z,2017-08-23T17:04:02.951Z,2017-07-05T09:23:27.850Z,2017-07-07T01:16:54.096Z,2017-07-06T11:09:46.284Z,2017-07-07T21:49:50.026Z,2017-07-10T07:18:27.286Z,2017-07-09T03:28:20.385Z,2017-07-13T00:19:46.514Z,2017-07-19T05:40:54.966Z,2017-07-11T23:42:49.045Z,2017-07-17T00:05:43.002Z",True,True,91433239.0,1.0,5,"https://www.walmart.com/reviews/product/10311527?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10311527?limit=20&sort=relevancy&page=3","Great for pancakes, waffles, oven fried Chicken, dumplings and much, much more. A must in the pantry.",Bisquick - A Pantry Staple.,,,Patty,"16,000,420,403,492,600,000,000",12640,11
23180,AVpfov9TLJeJML43A7B0,Bisquick,"Food & Beverage,Baking & Cooking Essentials,Baking Essentials,Baking Mixes,Breakfast & Cereal,Pancakes, Waffles & Baking Mixes,Food,Pancake & Waffle Mix,Grocery & Gourmet Food,Cooking & Baking,Biscuits,Featured Brands,Grocery,General Mills,Food & Grocery,Breakfast Foods,Pancake Mixes & Syrup,More Dry Mixes,Baking",2016-04-01T08:22:36Z,2018-01-30T06:11:40Z,16000420403,"bisquickoriginalpancakebakingmix40oz/b000pl2w3w,bisquick/13066864,bisquickoriginalpancakebakingmix40oz/009267663,bisquickoriginalpancakebakingmix40oz/9990000053047912p,492610402884,bisquickoriginalpancakebakingmix40oz/b0746ltllw,generalmillssales/13066864,bisquickoriginalpancakebakingmix40oz/b004pek5i4,016000420403,bisquickoriginalpancakebakingmix40oz/08767448000p,0016000420403","GENERAL MILLS SALES, INC.",13066864,Bisquick Original Pancake And Baking Mix - 40oz,2016-06-21T00:00:00.000Z,2017-09-27T13:10:04Z,"2017-09-10T04:19:20.612Z,2017-09-16T12:05:31.910Z,2017-08-23T17:04:02.951Z,2017-07-05T09:23:27.850Z,2017-07-07T01:16:54.096Z,2017-07-06T11:09:46.284Z,2017-07-07T21:49:50.026Z,2017-07-10T07:18:27.286Z,2017-07-09T03:28:20.385Z,2017-07-13T00:19:46.514Z,2017-07-19T05:40:54.966Z,2017-07-11T23:42:49.045Z,2017-07-17T00:05:43.002Z",True,True,91951777.0,1.0,5,"https://www.walmart.com/reviews/product/10311527?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10311527?limit=20&sort=relevancy&page=3",I love Bisquick for pancakes biscuits and chicken and dumplings,Pancakes,,,Karen,"16,000,420,403,492,600,000,000",7921,6
26526,AVpfPjqKLJeJML435aZR,Voortman,"Food,Packaged Foods,Snacks,Cookies,Food & Beverage,Cookies, Chips & Snacks,Snacks, Cookies & Chips,Grocery & Gourmet Food,Snack Foods,Chocolate Chip,Grocery",2015-10-29T11:13:23Z,2018-02-05T11:29:55Z,,"voortmansugarfreefudgechocolatechipcookies/b003h2h37q,067312005499,voortman/47079669,voortmancookieslimited/47079669,voortmansugarfreefudgechocolatechip8oz/b003h2h37q,voortmansugarfreefudgechocolatechip8oz/009568624,voortmansugarfreefudgechocolatechip8oz/b009f3a8ku",VOORTMAN COOKIES LIMITED,47079669,Voortman Sugar Free Fudge Chocolate Chip Cookies,2016-05-09T00:00:00.000Z,2017-08-15T02:33:14Z,2017-08-06T14:53:00.000Z,False,True,87924670.0,1.0,5,https://www.walmart.com/reviews/product/46460950,These are my favorite sugar fee cookie. They are better than the ones with sugar. I hope Walmart starts stocking them again,Awesome,,,Debbie,67312005499,4128,11
26548,AVpfpM2yilAPnD_xfmDG,Ragu,"Food,Packaged Foods,Condiments, Dips, & Salad Dressings,Sauces,Pasta Sauces,Food & Beverage,Meal Solutions, Grains & Pasta,Sauces, Salsa & Marinades,Condiments, Sauces & Spices",2015-10-23T06:36:30Z,2018-02-05T11:25:54Z,36200014011,"ragutraditionalpastasauce/b0035n3ads,ragutraditionalpastasauce/b008gwoftg,ragutraditionalpastasauce/b00374ym6y,036200014011,ragu/12935361,ragutraditionalpastasauce/550913695,unilever/12935361,0036200014011,ragutraditionalpastasauce/009239878",Unilever,12935361,Ragu Traditional Pasta Sauce,2015-10-14T00:00:00.000Z,2017-08-15T02:53:55Z,2017-08-06T15:36:00.000Z,False,True,66800249.0,0.0,4,https://www.walmart.com/reviews/product/10291073?limit=20&sort=relevancy&page=2,It's a basic sauce I would use in a lasagna. My kids don't like chunky sauce so this works perfect for us.,Basic,,,Lisa,36200014011,9343,11
26557,AVpfpM2yilAPnD_xfmDG,Ragu,"Food,Packaged Foods,Condiments, Dips, & Salad Dressings,Sauces,Pasta Sauces,Food & Beverage,Meal Solutions, Grains & Pasta,Sauces, Salsa & Marinades,Condiments, Sauces & Spices",2015-10-23T06:36:30Z,2018-02-05T11:25:54Z,36200014011,"ragutraditionalpastasauce/b0035n3ads,ragutraditionalpastasauce/b008gwoftg,ragutraditionalpastasauce/b00374ym6y,036200014011,ragu/12935361,ragutraditionalpastasauce/550913695,unilever/12935361,0036200014011,ragutraditionalpastasauce/009239878",Unilever,12935361,Ragu Traditional Pasta Sauce,2015-09-11T00:00:00.000Z,2017-08-15T02:53:55Z,2017-08-06T15:36:00.000Z,False,True,63765563.0,0.0,5,https://www.walmart.com/reviews/product/10291073?limit=20&sort=relevancy&page=2,My mom used this sauce when I was a child and this is the only sauce I use with my family.,This is the only sauce me and my family use.,,,Christina,36200014011,3143,5
26562,AVpfpM2yilAPnD_xfmDG,Ragu,"Food,Packaged Foods,Condiments, Dips, & Salad Dressings,Sauces,Pasta Sauces,Food & Beverage,Meal Solutions, Grains & Pasta,Sauces, Salsa & Marinades,Condiments, Sauces & Spices",2015-10-23T06:36:30Z,2018-02-05T11:25:54Z,36200014011,"ragutraditionalpastasauce/b0035n3ads,ragutraditionalpastasauce/b008gwoftg,ragutraditionalpastasauce/b00374ym6y,036200014011,ragu/12935361,ragutraditionalpastasauce/550913695,unilever/12935361,0036200014011,ragutraditionalpastasauce/009239878",Unilever,12935361,Ragu Traditional Pasta Sauce,2015-10-22T00:00:00.000Z,2017-08-15T02:53:55Z,2017-08-06T15:36:00.000Z,False,True,67598107.0,0.0,5,https://www.walmart.com/reviews/product/10291073?limit=20&sort=relevancy&page=2,Love this project thank you for selling it !,Love it,,,An anonymous customer,36200014011,805,421
26565,AVpfpM2yilAPnD_xfmDG,Ragu,"Food,Packaged Foods,Condiments, Dips, & Salad Dressings,Sauces,Pasta Sauces,Food & Beverage,Meal Solutions, Grains & Pasta,Sauces, Salsa & Marinades,Condiments, Sauces & Spices",2015-10-23T06:36:30Z,2018-02-05T11:25:54Z,36200014011,"ragutraditionalpastasauce/b0035n3ads,ragutraditionalpastasauce/b008gwoftg,ragutraditionalpastasauce/b00374ym6y,036200014011,ragu/12935361,ragutraditionalpastasauce/550913695,unilever/12935361,0036200014011,ragutraditionalpastasauce/009239878",Unilever,12935361,Ragu Traditional Pasta Sauce,2015-10-02T00:00:00.000Z,2017-08-15T02:53:55Z,2017-08-06T15:36:00.000Z,False,True,65204847.0,0.0,5,https://www.walmart.com/reviews/product/10291073?limit=20&sort=relevancy&page=2,Tastes natural!,Love the taste.,,,Kathy,36200014011,8053,6
26571,AVpfpM2yilAPnD_xfmDG,Ragu,"Food,Packaged Foods,Condiments, Dips, & Salad Dressings,Sauces,Pasta Sauces,Food & Beverage,Meal Solutions, Grains & Pasta,Sauces, Salsa & Marinades,Condiments, Sauces & Spices",2015-10-23T06:36:30Z,2018-02-05T11:25:54Z,36200014011,"ragutraditionalpastasauce/b0035n3ads,ragutraditionalpastasauce/b008gwoftg,ragutraditionalpastasauce/b00374ym6y,036200014011,ragu/12935361,ragutraditionalpastasauce/550913695,unilever/12935361,0036200014011,ragutraditionalpastasauce/009239878",Unilever,12935361,Ragu Traditional Pasta Sauce,2015-09-26T00:00:00.000Z,2017-08-15T02:53:55Z,2017-08-06T15:36:00.000Z,False,True,64776760.0,1.0,5,https://www.walmart.com/reviews/product/10291073,Great for recipes like baked zitti,Ragu,,,Anne,36200014011,990,5
27400,AVpfrFDZLJeJML43Bmv0,Meguiars,"Home,Home Improvement,Automotive,Car Maintenance,Auto & Tires,Auto Detailing & Car Care,Exterior Care,Car Washes & Cleaners,Auto Body,Body Repair,Cleaners,Automotive Basics,Car Care & Detailing,Waxes,Car Care",2015-07-13T11:20:36Z,2018-02-05T08:36:33Z,7.95467E+11,"meguiars/13794553,070382434168,795467402992,meguiars/g14422,490921203930,meguiarsultimatequikdetailer22oz/02892049000p,parts/13794553,meguiarsultimatequikdetailer22oz/m23g14422,meguiarsultimatequikdetailer22oz/1002341283,0795467402992,meguiarsultimatequikdetailer22oz/001070905,meguiarsultimatequikdetailer22oz/b000rxnlk6",Parts,13794553,Meguiar's Ultimate Quik Detailer 22-Oz.,2015-08-04T00:00:00.000Z,2017-09-20T14:23:41Z,"2017-08-24T23:38:00.000Z,2017-07-28T08:38:00.000Z",False,True,58947634.0,8.0,5,https://www.walmart.com/reviews/product/16550246,Easy to spray this detailer on and wipe clean with a microfiber cloth and within minutes the whole car is clean with a great shine.,My favorite detailer.,,,John,"70,382,434,168,795,400,000,000,000,000,000,000",7465,7
27403,AVpfrFDZLJeJML43Bmv0,Meguiars,"Home,Home Improvement,Automotive,Car Maintenance,Auto & Tires,Auto Detailing & Car Care,Exterior Care,Car Washes & Cleaners,Auto Body,Body Repair,Cleaners,Automotive Basics,Car Care & Detailing,Waxes,Car Care",2015-07-13T11:20:36Z,2018-02-05T08:36:33Z,7.95467E+11,"meguiars/13794553,070382434168,795467402992,meguiars/g14422,490921203930,meguiarsultimatequikdetailer22oz/02892049000p,parts/13794553,meguiarsultimatequikdetailer22oz/m23g14422,meguiarsultimatequikdetailer22oz/1002341283,0795467402992,meguiarsultimatequikdetailer22oz/001070905,meguiarsultimatequikdetailer22oz/b000rxnlk6",Parts,13794553,Meguiar's Ultimate Quik Detailer 22-Oz.,2016-05-15T00:00:00.000Z,2017-09-20T14:23:41Z,"2017-08-24T23:38:00.000Z,2017-07-28T08:38:00.000Z",False,True,88343904.0,5.0,5,https://www.walmart.com/reviews/product/16550246,I think this is the best detailer on the market. Easy to use and no streaking also leaves a bit of protection.,The best detailer out there,,,James,"70,382,434,168,795,400,000,000,000,000,000,000",6760,5
27432,AVpfrfHF1cnluZ0-pRai,Care Free Curl,"Personal Care,Hair Care,Conditioner,Styling Products,Beauty,Health & Beauty,Hair Care & Styling,Other Hair Care & Styling,Conditioners,See more Care Free Curl Soft Sheen Curl Enhancer Activa...,Hair Styling Tools",2015-10-16T20:55:10Z,2018-02-05T11:26:12Z,"752,852,030,710,075,000,000,000","075285203033,075285203071,carefreecurl/o0120401,softsheencarson/o0120401,0075285203033,carefreecurlgoldinstantactivator/190821446596,carefreecurlgoldinstantactivator/b0132jwr9m,carefreecurlgoldinstantactivator/232075139139,0075285203071,carefreecurlgoldinstantactivator/000234461,carefreecurlgoldinstantactivator/sku2329631",Softsheen-Carson,O0120401,Care Free Curl Gold Instant Activator,2016-06-16T00:00:00.000Z,2017-09-11T02:32:23Z,"2017-09-04T03:52:00.000Z,2017-08-07T16:45:00.000Z",True,True,91551152.0,2.0,5,https://www.walmart.com/reviews/product/10322007,I have been using it for years. Walmart has the best price.,Carefree Gold,,,Susie,"75,285,203,033,075,200,000,000",15312,5
27459,AVpfRoqcLJeJML436FqG,Vicks,"Personal Care,Medicine Cabinet,Cough/Cold,Health,Cough, Cold & Flu,Health & Beauty,Health Care,Over-the-Counter Medicine,Health & Household,Medications & Treatments,Cough & Cold,Chest Rubs,Health & Wellness,Allergy & Sinus",2015-09-13T04:44:56Z,2018-02-05T11:29:51Z,3.239E+11,"323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz/004029307,vicksvapor/pr00362,vicks/pr00362,vicksvaporubcoughsuppressantchestthroattopicalanalgesicointment/b000gchof6,vaporubjarsize35z/b00e4mrxbe,0323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353ounce/b01555cs3q,smartsense/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz100g/01329670000p,flonase/68070212,allegra/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353ozexp1217/112445237508,neilmed/68070212,benadryl/68070212,5vicksvaporubointmentcoughsuppressant353ozeaexp1115de2493/252147166384",P&G,PR00362,"Vicks Vaporub, Regular, 3.53oz",2017-08-16T00:00:00.000Z,2017-08-31T21:18:49Z,2017-08-24T06:25:30.552Z,False,False,102614377.0,,1,https://www.walmart.com/reviews/product/10416120,"I brought some vics vaporub yesterday to my disappointment I found it had no smell didn't have any feeling on my skin. felt like it had expired was no good, but I checked the date still has another 3 years to go. Has the formula changed, feel like I wasted my money will never buy this product again. it had no Zing to it",Disapointed in the VaporRub,,,An anonymous customer,3.239E+11,805,421
27465,AVpfRoqcLJeJML436FqG,Vicks,"Personal Care,Medicine Cabinet,Cough/Cold,Health,Cough, Cold & Flu,Health & Beauty,Health Care,Over-the-Counter Medicine,Health & Household,Medications & Treatments,Cough & Cold,Chest Rubs,Health & Wellness,Allergy & Sinus",2015-09-13T04:44:56Z,2018-02-05T11:29:51Z,3.239E+11,"323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz/004029307,vicksvapor/pr00362,vicks/pr00362,vicksvaporubcoughsuppressantchestthroattopicalanalgesicointment/b000gchof6,vaporubjarsize35z/b00e4mrxbe,0323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353ounce/b01555cs3q,smartsense/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz100g/01329670000p,flonase/68070212,allegra/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353ozexp1217/112445237508,neilmed/68070212,benadryl/68070212,5vicksvaporubointmentcoughsuppressant353ozeaexp1115de2493/252147166384",P&G,PR00362,"Vicks Vaporub, Regular, 3.53oz",2016-10-29T00:00:00.000Z,2017-09-27T01:01:28Z,"2017-09-16T00:08:09.715Z,2017-08-24T06:25:33.248Z,2017-07-27T20:10:13.656Z",False,True,74992740.0,,4,https://www.walmart.com/reviews/product/10416120?limit=20&sort=relevancy&page=4,Since my 3 year old can't take regular cold medicine yet. I run the vapor on her chest to soothe her breathing and cough and it works right away the lavender absolutely relaxes her into a deep sleep,Works well,,,Nanna,3.239E+11,11886,5
27469,AVpfRoqcLJeJML436FqG,Vicks,"Personal Care,Medicine Cabinet,Cough/Cold,Health,Cough, Cold & Flu,Health & Beauty,Health Care,Over-the-Counter Medicine,Health & Household,Medications & Treatments,Cough & Cold,Chest Rubs,Health & Wellness,Allergy & Sinus",2015-09-13T04:44:56Z,2018-02-05T11:29:51Z,3.239E+11,"323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz/004029307,vicksvapor/pr00362,vicks/pr00362,vicksvaporubcoughsuppressantchestthroattopicalanalgesicointment/b000gchof6,vaporubjarsize35z/b00e4mrxbe,0323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353ounce/b01555cs3q,smartsense/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz100g/01329670000p,flonase/68070212,allegra/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353ozexp1217/112445237508,neilmed/68070212,benadryl/68070212,5vicksvaporubointmentcoughsuppressant353ozeaexp1115de2493/252147166384",P&G,PR00362,"Vicks Vaporub, Regular, 3.53oz",2015-06-13T00:00:00.000Z,2017-08-31T21:18:49Z,"2017-08-24T06:25:32.555Z,2017-07-27T20:10:16.196Z",False,True,55149236.0,0.0,4,https://www.walmart.com/reviews/product/10416120?limit=20&sort=relevancy&page=5,works great for what I needed it for.,vicks vaporub,,,An anonymous customer,3.239E+11,805,421
27510,AVpfRoqcLJeJML436FqG,Vicks,"Personal Care,Medicine Cabinet,Cough/Cold,Health,Cough, Cold & Flu,Health & Beauty,Health Care,Over-the-Counter Medicine,Health & Household,Medications & Treatments,Cough & Cold,Chest Rubs,Health & Wellness,Allergy & Sinus",2015-09-13T04:44:56Z,2018-02-05T11:29:51Z,3.239E+11,"323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz/004029307,vicksvapor/pr00362,vicks/pr00362,vicksvaporubcoughsuppressantchestthroattopicalanalgesicointment/b000gchof6,vaporubjarsize35z/b00e4mrxbe,0323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353ounce/b01555cs3q,smartsense/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz100g/01329670000p,flonase/68070212,allegra/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353ozexp1217/112445237508,neilmed/68070212,benadryl/68070212,5vicksvaporubointmentcoughsuppressant353ozeaexp1115de2493/252147166384",P&G,PR00362,"Vicks Vaporub, Regular, 3.53oz",2015-02-02T00:00:00.000Z,2017-08-31T21:18:49Z,"2017-08-24T06:25:32.555Z,2017-07-27T20:10:16.196Z",False,True,44092312.0,0.0,5,https://www.walmart.com/reviews/product/10416120?limit=20&sort=relevancy&page=5,"You can always trust Vicks Vapor Rub. It helps you breath so much better when you have a head cold. Myself, I like the smell and feel of it's cooling menthol.",I can breath,,,Carol,3.239E+11,2696,7
27548,AVpfRoqcLJeJML436FqG,Vicks,"Personal Care,Medicine Cabinet,Cough/Cold,Health,Cough, Cold & Flu,Health & Beauty,Health Care,Over-the-Counter Medicine,Health & Household,Medications & Treatments,Cough & Cold,Chest Rubs,Health & Wellness,Allergy & Sinus",2015-09-13T04:44:56Z,2018-02-05T11:29:51Z,3.239E+11,"323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz/004029307,vicksvapor/pr00362,vicks/pr00362,vicksvaporubcoughsuppressantchestthroattopicalanalgesicointment/b000gchof6,vaporubjarsize35z/b00e4mrxbe,0323900003620,vicksvaporubcoughsuppressanttopicalanalgesicointment353ounce/b01555cs3q,smartsense/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353oz100g/01329670000p,flonase/68070212,allegra/68070212,vicksvaporubcoughsuppressanttopicalanalgesicointment353ozexp1217/112445237508,neilmed/68070212,benadryl/68070212,5vicksvaporubointmentcoughsuppressant353ozeaexp1115de2493/252147166384",P&G,PR00362,"Vicks Vaporub, Regular, 3.53oz",2016-12-29T00:00:00.000Z,2017-08-31T21:18:49Z,"2017-08-24T06:25:30.552Z,2017-07-27T20:10:13.062Z",True,True,118435584.0,1.0,5,"https://www.walmart.com/reviews/product/10416120,https://www.walmart.com/reviews/product/10416120?limit=20&sort=relevancy&page=2",works great,Vicks,,,James,3.239E+11,6760,5
28685,AVpfRTh1ilAPnD_xYic2,Disney,"Movies, Music & Books,Movies,Kids' & Family,Ways To Shop Entertainment,Movies & Tv On Blu-Ray,Movies & TV,Disney,Blu-ray,Children & Family,Movies & Music,Movies & TV Shows,Electronics, Tech Toys, Movies, Music,Blu-Rays,See ALL Blu-Ray,Frys",2015-11-05T07:52:04Z,2018-02-05T08:37:21Z,,"786936842685,disney/16375262,planesfirerescue2discsincludesdigitalcopybluraydvd/7895054,planesfirerescue2discsincludesdigitalcopybluraydvd/562857902,planesfirerescue2discsincludesdigitalcopybluraydvd/16375262,waltdisney/16375262",Walt Disney,16375262,Planes: Fire Rescue (2 Discs) (includes Digital Copy) (blu-Ray/dvd),2015-01-21T00:00:00.000Z,2017-07-27T11:00:48Z,2017-07-23T17:44:00.000Z,False,True,43401332.0,6.0,5,https://www.walmart.com/reviews/product/38456664,what a wonderful family movie.,Planes fire and rescue review,,,An anonymous customer,7.86937E+11,805,421
28694,AVpfrTyiLJeJML43BrSI,UMGD,"Movies, Music & Books,Music,Kids' Music,Music on CD or Vinyl,Children's Music on CD or Vinyl,Children's Music,Disney,Rock,Pop,Children's General",2015-11-14T21:12:32Z,2018-02-05T08:36:54Z,50087278557,"050087278557,choochoosoulincludesdvd/000000000,universalmusic/13989289,variousartistschoochoosoulcd/b006oab4aa,variousartistschoochoosoulcd/000000000,0050087278557,waltdisneyrecords/13989289",Walt Disney Records,13989289,Various Artists - Choo Choo Soul (cd),2016-05-29T00:00:00.000Z,2017-09-03T21:27:38Z,"2017-08-16T10:41:00.000Z,2017-07-23T21:37:00.000Z",True,True,90024699.0,0.0,1,https://www.walmart.com/reviews/product/19716708,The cd was what I expected but the shipping wasn't great at all it shipped to the store and when I received the cd it was broken,The cd is great as expected,,,Angie,50087278557,915,9
